second,CH1,CH2,CH3,CH4
-0.021,-1.7358131,1.1256281,0.1821749,2.0708542
-0.02075,-1.7948442,1.1256281,0.2029187,2.2737729
-0.0205,-1.7319858,1.0452261,0.3040645,2.3120603
-0.02025,-1.872046,1.0452261,0.3152076,2.3120603
-0.02,-1.8187882,0.9887681,0.321608,2.3120603
-0.01975,-1.839532,0.9648241,0.241206,2.3120603
-0.0195,-1.8098147,0.9797946,0.241206,2.3120603
-0.01925,-1.7948442,1.0394528,0.241206,2.3120603
-0.019,-1.8487291,1.018709,0.321608,2.4993814
-0.01875,-1.8421051,0.931683,0.2884669,2.4728643
-0.0185,-1.8628489,0.8844221,0.321608,2.4728643
-0.01825,-1.8752462,0.8844221,0.321608,2.4728643
-0.018,-1.8752462,0.8844221,0.241206,2.4728643
-0.01775,-1.8752462,0.8844221,0.241206,2.5725323
-0.0175,-1.8752462,0.8844221,0.3921858,2.6434925
-0.01725,-1.8752462,0.8735025,0.321608,2.7031508
-0.017,-1.9069096,0.8844221,0.321608,2.6653317
-0.01675,-1.9556482,0.8040201,0.321608,2.7140703
-0.0165,-1.8752462,0.796769,0.3143569,2.7140703
-0.01625,-1.9556482,0.8040201,0.3081154,2.807965
-0.016,-1.9556482,0.7578545,0.3677736,2.8748743
-0.01575,-1.98107,0.7236181,0.321608,2.8748743
-0.0155,-1.9556482,0.7236181,0.321608,2.8748743
-0.01525,-1.9556482,0.7236181,0.321608,2.8748743
-0.015,-1.9556482,0.7236181,0.321608,2.8748743
-0.01475,-1.9556482,0.6432161,0.40201,3.0356784
-0.0145,-2.0360502,0.5649189,0.40201,3.0356784
-0.01425,-1.9742871,0.5441752,0.3402469,3.0356784
-0.014,-2.0360502,0.4824121,0.3626274,3.0356784
-0.01375,-2.0360502,0.5026876,0.3418836,3.0356784
-0.0135,-2.0360502,0.5623458,0.321608,3.2764161
-0.01325,-2.0360502,0.4612,0.4612,3.2768844
-0.013,-1.997604,0.40201,0.40201,3.2768844
-0.01275,-2.0360502,0.321608,0.3843076,3.1964824
-0.0125,-2.0390916,0.321608,0.3989687,3.273843
